company_name,high,low,last_price,prev_close,change,percent_gain
Power Finance,415.55,407.70,415.05,400.75,14.30,3.57
Schneider Infra,616.70,604.00,615.35,594.30,21.05,3.54
TBO Tek,"1,111.90","1,075.40","1,111.90","1,073.90",38.00,3.54
Minda Corp,517.70,496.95,511.80,494.50,17.30,3.5
Prestige Estate,"1,167.60","1,126.00","1,161.80","1,122.85",38.95,3.47
Techno Electric,"1,029.90","1,012.70","1,021.70",987.95,33.75,3.42
Balkrishna Ind,"2,431.00","2,360.00","2,417.00","2,337.50",79.50,3.4
Nuvama Wealth,"5,709.00","5,640.50","5,699.00","5,514.20",184.80,3.35
Praj Industries,518.90,508.00,517.85,501.10,16.75,3.34
Tata Elxsi,"4,933.00","4,801.00","4,911.00","4,752.05",158.95,3.34
TITAGARH,773.65,757.05,771.80,746.95,24.85,3.33
KPIT Tech,"1,165.90","1,130.00","1,155.80","1,118.95",36.85,3.29
Garden Reach Sh,"1,668.00","1,631.30","1,666.90","1,615.10",51.80,3.21
Sterling Wilson,259.60,252.55,258.90,250.85,8.05,3.21
Jindal Saw,256.00,250.55,255.00,247.10,7.90,3.2
Jindal Saw,256.00,250.55,255.00,247.10,7.90,3.2
Tata Tech,655.00,637.00,652.25,632.05,20.20,3.2
NALCO,147.84,144.71,147.79,143.22,4.57,3.19
Poly Medicure,"2,225.80","2,148.90","2,209.70","2,141.55",68.15,3.18
Tata Power,377.00,372.30,376.05,364.45,11.60,3.18
BLS Internation,372.70,364.80,370.50,359.10,11.40,3.17
CDSL,"1,206.00","1,180.00","1,205.00","1,168.00",37.00,3.17
SignatureGlobal,"1,128.00","1,091.00","1,122.90","1,088.40",34.50,3.17
Tejas Networks,869.05,844.40,864.30,837.80,26.50,3.16
Valor Estate,184.40,176.33,179.91,174.48,5.43,3.11
JSW Energy,510.00,499.75,509.30,493.95,15.35,3.11
Netweb,"1,516.50","1,494.30","1,515.00","1,469.30",45.70,3.11
Supreme Ind,"3,278.70","3,206.10","3,267.00","3,168.50",98.50,3.11
JM Financial,98.80,96.19,98.27,95.32,2.95,3.09
Jindal Steel,833.45,821.80,830.50,805.65,24.85,3.08
Indian Hotels,823.00,802.85,812.80,788.60,24.20,3.07
RBL Bank,179.00,174.05,178.82,173.50,5.32,3.07
Affle India,"1,549.10","1,515.00","1,546.40","1,501.55",44.85,2.99
Devyani Int,160.89,157.76,160.50,155.92,4.58,2.94
EID Parry,804.00,787.20,803.75,780.85,22.90,2.93
BSE Limited,"5,835.00","5,721.00","5,809.50","5,644.75",164.75,2.92
Dr Reddys Labs,"1,143.70","1,129.00","1,141.90","1,109.50",32.40,2.92
Dr Reddys Labs,"1,143.70","1,129.00","1,141.90","1,109.50",32.40,2.92
TataTeleservice,58.68,57.10,58.27,56.63,1.64,2.9
Adani Power,535.90,522.45,533.20,518.25,14.95,2.88
Godrej Prop,"2,020.00","1,975.70","2,004.40","1,948.40",56.00,2.87
Info Edge,"6,776.50","6,620.50","6,733.00","6,545.30",187.70,2.87
Biocon,326.30,319.70,325.60,316.55,9.05,2.86
Sammaan Capital,111.11,109.38,110.87,107.80,3.07,2.85
Hitachi Energy,"12,371.00","12,063.00","12,319.00","11,979.30",339.70,2.84
Bajaj Holdings,"11,600.00","11,339.00","11,600.00","11,282.15",317.85,2.82
Endurance Techn,"1,918.20","1,882.00","1,912.90","1,860.40",52.50,2.82
Jyoti CNC Auto,"1,042.50","1,019.50","1,039.80","1,011.30",28.50,2.82
Usha Martin,315.00,311.05,314.70,306.10,8.60,2.81
Mankind Pharma,"2,458.90","2,391.00","2,416.40","2,350.50",65.90,2.8
Aditya Birla Re,"1,836.00","1,791.10","1,836.00","1,786.40",49.60,2.78
GSFC,180.77,177.80,180.50,175.62,4.88,2.78
HBL Eng,520.00,513.00,514.85,500.95,13.90,2.77
IFCI,41.79,41.05,41.67,40.55,1.12,2.76
IIFL Finance,333.70,325.40,332.65,323.75,8.90,2.75
GAIL,176.69,174.88,176.42,171.71,4.71,2.74
Railtel,301.80,296.05,300.30,292.30,8.00,2.74
Macrotech Dev,"1,169.00","1,145.00","1,153.20","1,122.60",30.60,2.73
NLC India,237.00,232.71,235.70,229.49,6.21,2.71
Tube Investment,"2,593.00","2,509.40","2,577.70","2,509.70",68.00,2.71
Five-Star Busin,737.25,718.40,736.75,717.40,19.35,2.7
REC,413.65,407.45,413.00,402.25,10.75,2.67
Chola Invest.,"1,520.00","1,487.90","1,515.00","1,475.70",39.30,2.66
Hind Zinc,423.50,418.30,422.00,411.05,10.95,2.66
Trent,"4,918.50","4,830.50","4,907.50","4,780.55",126.95,2.66
ICICI Bank,"1,351.00","1,336.20","1,346.10","1,311.65",34.45,2.63
MMTC Ltd,51.68,50.92,51.68,50.36,1.32,2.62
Elecon Eng,452.25,442.65,447.25,436.05,11.20,2.57
Elecon Eng,452.25,442.65,447.25,436.05,11.20,2.57
GE Vernova TD,"1,374.90","1,345.60","1,367.60","1,333.45",34.15,2.56
Shree Renuka,27.70,27.34,27.67,26.98,0.69,2.56
Aarti Ind,393.75,386.10,392.70,382.95,9.75,2.55
Hind Copper,206.90,203.65,204.73,199.65,5.08,2.54
Network 18,42.95,42.51,42.85,41.79,1.06,2.54
CAMS,"3,824.00","3,752.50","3,810.80","3,716.70",94.10,2.53
PB Fintech,"1,578.80","1,546.60","1,571.90","1,533.15",38.75,2.53
Petronet LNG,294.00,287.55,292.10,284.90,7.20,2.53
Motilal Oswal,628.00,617.40,621.50,606.20,15.30,2.52
Vodafone Idea,7.37,7.22,7.35,7.17,0.18,2.51
Laurus Labs,622.90,608.80,621.00,605.85,15.15,2.5
Adani Ports,"1,200.00","1,179.00","1,193.70","1,164.55",29.15,2.5
Finolex Cables,899.40,885.85,897.00,875.60,21.40,2.44
Interglobe Avi,"5,320.00","5,201.00","5,276.50","5,151.10",125.40,2.43
Torrent Power,"1,602.40","1,570.80","1,600.00","1,562.15",37.85,2.42
Oberoi Realty,"1,592.50","1,565.70","1,584.60","1,547.35",37.25,2.41
Solar Ind,"11,600.00","11,469.00","11,590.00","11,317.05",272.95,2.41
Adani Enterpris,"2,386.00","2,359.00","2,376.80","2,321.40",55.40,2.39
Aurobindo Pharm,"1,116.20","1,099.00","1,108.30","1,082.45",25.85,2.39
Data Patterns,"1,740.90","1,694.60","1,722.00","1,681.95",40.05,2.38
Suzlon Energy,54.88,53.91,54.26,53.00,1.26,2.38
Rattanindia Ent,41.85,41.34,41.82,40.85,0.97,2.37
Bombay Burmah,"1,871.30","1,851.00","1,869.40","1,826.25",43.15,2.36
Ajanta Pharma,"2,650.20","2,605.90","2,625.50","2,565.40",60.10,2.34
CenturyPlyboard,713.85,701.00,713.15,696.90,16.25,2.33
SJVN,93.85,92.34,93.56,91.43,2.13,2.33
Cochin Shipyard,"1,435.00","1,416.30","1,433.50","1,401.00",32.50,2.32
Cochin Shipyard,"1,435.00","1,416.30","1,433.50","1,401.00",32.50,2.32
EIH,370.70,362.60,369.75,361.35,8.40,2.32
Union Bank,120.88,119.50,120.55,117.83,2.72,2.31
BEML,"3,113.40","3,055.00","3,104.50","3,034.75",69.75,2.3
Elgi Equipments,434.00,424.00,431.85,422.15,9.70,2.3
Bosch,"27,090.00","26,580.00","26,965.00","26,359.25",605.75,2.3
Cera Sanitary,"5,554.00","5,430.00","5,517.00","5,393.50",123.50,2.29
Kirloskar Bros,"1,662.80","1,631.80","1,662.40","1,625.55",36.85,2.27
Mah Seamless,679.05,664.40,679.00,663.90,15.10,2.27
TVS Motor,"2,589.90","2,545.80","2,570.20","2,513.30",56.90,2.26
Cello World,537.05,526.00,535.55,523.75,11.80,2.25
Angel One,"2,325.00","2,290.20","2,315.50","2,265.00",50.50,2.23
APTUS VALUE,309.20,303.80,309.20,302.45,6.75,2.23
COFORGE LTD.,"6,484.00","6,335.00","6,457.50","6,316.65",140.85,2.23
MphasiS,"2,215.00","2,185.00","2,208.60","2,160.55",48.05,2.22
Schaeffler Ind,"3,116.50","3,060.00","3,109.90","3,042.65",67.25,2.21
Action Const,"1,262.60","1,243.20","1,257.70","1,230.75",26.95,2.19
Rashtriya Chem,127.77,126.70,127.63,124.90,2.73,2.19
Eternal,224.25,220.10,221.96,217.20,4.76,2.19
Graphite India,463.95,456.90,461.60,451.80,9.80,2.17
Nippon,564.15,556.90,563.00,551.10,11.90,2.16
Bajaj Finance,"9,290.00","9,080.50","9,113.00","8,921.10",191.90,2.15
Natco Pharma,792.90,778.65,792.20,775.50,16.70,2.15
Varroc Engineer,417.00,412.05,415.85,407.10,8.75,2.15
Engineers India,163.74,161.60,163.34,159.93,3.41,2.13
PVR INOX,937.45,921.55,935.20,915.70,19.50,2.13
Godawari Power,194.00,190.20,191.76,187.80,3.96,2.11
Godawari Power,194.00,190.20,191.76,187.80,3.96,2.11
Jindal Stainles,553.50,547.00,553.50,542.05,11.45,2.11
RITES,228.44,224.70,227.94,223.23,4.71,2.11
Dixon Technolog,"14,806.00","14,533.00","14,602.00","14,301.90",300.10,2.1
KFin Tech,"1,026.50","1,014.20","1,019.30",998.35,20.95,2.1
Rail Vikas,353.70,350.05,353.55,346.30,7.25,2.09
TVS Supply,113.20,112.00,112.51,110.21,2.30,2.09
JK Tyre Ind,290.85,286.95,289.95,284.05,5.90,2.08
Brigade Ent,954.00,936.00,953.60,934.60,19.00,2.03
PCBL Chemical,423.85,417.55,423.00,414.60,8.40,2.03
Newgen Software,924.90,913.15,923.55,905.30,18.25,2.02
Jupiter Wagons,379.35,373.80,378.35,370.90,7.45,2.01
Piramal Enter,989.25,972.00,987.25,967.75,19.50,2.01
Shyam Metalics,865.00,847.05,860.75,843.85,16.90,2
Olectra Greente,"1,181.30","1,163.50","1,175.90","1,153.00",22.90,1.99
CESC,157.25,155.50,156.74,153.70,3.04,1.98
Chalet Hotels,837.00,823.85,836.00,819.80,16.20,1.98
Hindustan Aeron,"4,250.00","4,170.80","4,188.50","4,107.20",81.30,1.98
Hindustan Aeron,"4,250.00","4,170.80","4,188.50","4,107.20",81.30,1.98
HDFC AMC,"4,079.50","4,006.00","4,066.00","3,987.25",78.75,1.98
Hero Motocorp,"3,749.00","3,686.50","3,738.60","3,666.00",72.60,1.98
Tanla Platforms,499.35,487.30,493.50,483.90,9.60,1.98
JBM Auto,634.95,623.70,630.35,618.15,12.20,1.97
LIC Housing Fin,571.45,563.05,570.70,559.65,11.05,1.97
Welspun Living,126.85,125.08,126.27,123.85,2.42,1.95
Reliance,"1,251.00","1,241.40","1,242.60","1,218.95",23.65,1.94
SBI Life Insura,"1,555.50","1,525.00","1,551.40","1,521.90",29.50,1.94
Fert and Chem,639.00,630.10,636.70,624.65,12.05,1.93
IRB Infra,46.04,45.54,45.88,45.01,0.87,1.93
IRB Infra,46.04,45.54,45.88,45.01,0.87,1.93
UTI AMC,"1,027.40","1,014.10","1,017.40",998.15,19.25,1.93
Go Digit,286.65,282.35,286.45,281.05,5.40,1.92
Guj Mineral,282.85,280.15,281.35,276.05,5.30,1.92
LT Technology,"4,219.40","4,175.00","4,211.30","4,132.25",79.05,1.91
Maruti Suzuki,"11,847.00","11,680.00","11,821.00","11,599.05",221.95,1.91
Gillette India,"8,119.50","7,930.50","8,089.50","7,938.70",150.80,1.9
CIEINDIA,410.85,403.50,408.40,400.80,7.60,1.9
Adani Green Ene,913.90,901.30,910.50,893.65,16.85,1.89
Axis Bank,"1,095.00","1,083.00","1,089.20","1,068.95",20.25,1.89
Bharat Dynamics,"1,357.00","1,335.00","1,350.00","1,325.10",24.90,1.88
Bharat Dynamics,"1,357.00","1,335.00","1,350.00","1,325.10",24.90,1.88
Bank of India,110.66,108.85,110.19,108.16,2.03,1.88
Amara Raja,"1,005.00",990.00,993.80,975.55,18.25,1.87
CG Power ,589.90,580.00,583.10,572.40,10.70,1.87
Fine Organics,"4,129.90","4,040.40","4,115.80","4,040.30",75.50,1.87
Narayana Hruda,"1,744.90","1,708.00","1,731.80","1,699.95",31.85,1.87
ICICI Lombard ,"1,760.00","1,736.00","1,750.50","1,718.55",31.95,1.86
Deepak Fert,"1,235.00","1,212.40","1,228.80","1,206.45",22.35,1.85
Alkyl Amines,"1,808.00","1,760.00","1,772.30","1,740.45",31.85,1.83
BHEL,217.15,214.15,216.85,212.97,3.88,1.82
Capri Global,159.77,157.36,158.66,155.84,2.82,1.81
Capri Global,159.77,157.36,158.66,155.84,2.82,1.81
IndusInd Bank,709.00,693.05,702.00,689.50,12.50,1.81
Infosys,"1,447.70","1,418.30","1,435.00","1,409.45",25.55,1.81
Aditya Birla F,259.50,255.80,258.60,254.00,4.60,1.81
Bharti Airtel,"1,820.00","1,781.10","1,788.20","1,756.60",31.60,1.8
NMDC Steel,35.79,35.29,35.67,35.04,0.63,1.8
Rajesh Exports,191.50,189.00,191.00,187.63,3.37,1.8
VIP Industries,272.90,268.25,272.00,267.20,4.80,1.8
MM Financial,270.00,265.95,267.80,263.10,4.70,1.79
Zensar Tech,645.85,636.15,644.65,633.45,11.20,1.77
Blue Dart,"6,478.50","6,348.50","6,423.50","6,312.10",111.40,1.76
Balaji Amines,"1,280.60","1,224.00","1,226.50","1,205.35",21.15,1.75
Piramal Pharma,224.00,220.75,223.67,219.83,3.84,1.75
ABSL AMC,638.20,629.05,635.90,625.05,10.85,1.74
Divis Labs,"5,704.50","5,605.00","5,686.50","5,589.30",97.20,1.74
Hindalco,614.00,606.35,610.60,600.30,10.30,1.72
R R Kabel,928.85,913.55,924.65,909.00,15.65,1.72
NMDC,64.18,63.55,63.99,62.91,1.08,1.72
Godrej Ind,"1,172.60","1,144.00","1,156.00","1,136.70",19.30,1.7
Persistent,"4,650.00","4,562.00","4,622.00","4,544.60",77.40,1.7
Persistent,"4,650.00","4,562.00","4,622.00","4,544.60",77.40,1.7
Redington,222.49,216.32,219.15,215.48,3.67,1.7
Vedanta,391.00,384.05,386.60,380.15,6.45,1.7
Aegis Logistics,774.20,763.50,768.55,755.75,12.80,1.69
IGL,179.44,175.84,177.71,174.76,2.95,1.69
NCC,214.50,212.08,213.51,209.97,3.54,1.69
Canara Bank,92.90,91.28,92.05,90.54,1.51,1.67
Canara Bank,92.90,91.28,92.05,90.54,1.51,1.67
Granules India,460.60,453.00,458.85,451.30,7.55,1.67
Lupin,"2,030.00","1,980.30","2,002.10","1,969.25",32.85,1.67
SAIL,110.88,109.66,110.15,108.34,1.81,1.67
Grindwell Norto,"1,655.30","1,609.10","1,626.70","1,600.20",26.50,1.66
Cummins,"2,900.00","2,851.00","2,861.40","2,814.95",46.45,1.65
Firstsource Sol,326.85,322.75,326.35,321.05,5.30,1.65
Grasim,"2,710.20","2,670.00","2,695.00","2,651.25",43.75,1.65
Sapphire Foods,312.40,308.05,310.30,305.30,5.00,1.64
Sapphire Foods,312.40,308.05,310.30,305.30,5.00,1.64
Swan Energy,405.85,400.50,403.45,396.95,6.50,1.64
Bharat Elec,291.00,287.55,289.65,285.00,4.65,1.63
INDUS TOWERS,380.85,374.25,379.75,373.65,6.10,1.63
Aadhar Housing ,472.00,464.70,470.90,463.40,7.50,1.62
Mahindra Life,300.90,294.30,298.20,293.45,4.75,1.62
NHPC,85.70,84.70,85.56,84.20,1.36,1.62
Birlasoft,367.35,362.40,365.55,359.75,5.80,1.61
Ashok Leyland,212.99,210.11,211.83,208.50,3.33,1.6
Indegene,582.15,573.95,580.45,571.30,9.15,1.6
IRFC,126.25,125.00,126.10,124.11,1.99,1.6
Welspun Corp,771.70,748.00,770.65,758.50,12.15,1.6
Mastek,"2,240.00","2,205.00","2,230.90","2,196.20",34.70,1.58
TCS,"3,314.40","3,276.40","3,282.50","3,231.50",51.00,1.58
PTC Industries,"13,493.00","13,335.00","13,482.00","13,273.00",209.00,1.57
SBI Card,865.95,857.80,865.40,852.00,13.40,1.57
Bajaj Auto,"8,000.00","7,828.50","7,890.00","7,768.85",121.15,1.56
Adani Total Gas,603.00,596.55,601.20,592.05,9.15,1.55
Bank of Mah,46.54,46.00,46.37,45.66,0.71,1.55
Eicher Motors,"5,464.00","5,399.00","5,433.50","5,350.90",82.60,1.54
Godfrey Phillip,"7,249.50","7,077.50","7,145.50","7,037.10",108.40,1.54
Ratnamani Metal,"2,752.10","2,712.00","2,727.90","2,686.45",41.45,1.54
JSW Steel,"1,010.00","1,003.10","1,005.40",990.25,15.15,1.53
Poonawalla Fin,374.60,369.65,371.90,366.30,5.60,1.53
Linde India,"6,010.00","5,911.50","5,985.00","5,895.45",89.55,1.52
Jaiprakash Pow,14.85,14.62,14.73,14.51,0.22,1.52
Karur Vysya,213.15,206.77,212.69,209.50,3.19,1.52
Escorts Kubota,"3,245.70","3,204.20","3,226.10","3,178.20",47.90,1.51
Jio Financial,235.94,232.74,233.50,230.02,3.48,1.51
Abbott India,"30,330.00","29,600.00","30,085.00","29,641.10",443.90,1.5
Nuvoco Vistas,320.00,315.05,319.15,314.45,4.70,1.49
Torrent Pharma,"3,206.40","3,129.00","3,175.50","3,129.00",46.50,1.49
HEG,464.25,455.00,459.65,453.00,6.65,1.47
HEG,464.25,455.00,459.65,453.00,6.65,1.47
KNR Construct,232.00,230.00,230.96,227.62,3.34,1.47
LTIMindtree,"4,328.00","4,240.80","4,302.90","4,240.80",62.10,1.46
JB Chemicals,"1,604.60","1,585.20","1,594.40","1,571.60",22.80,1.45
JB Chemicals,"1,604.60","1,585.20","1,594.40","1,571.60",22.80,1.45
IEX,182.00,180.26,181.60,179.03,2.57,1.44
JK Bank,93.25,92.00,92.47,91.16,1.31,1.44
MRF,"119,965.00","118,200.00","119,235.00","117,544.40","1,690.60",1.44
P and G,"14,144.00","13,829.00","13,884.00","13,687.20",196.80,1.44
AB Capital,188.79,186.69,187.98,185.33,2.65,1.43
HCL Tech,"1,421.90","1,407.70","1,410.50","1,390.55",19.95,1.43
Central Bank,35.25,34.71,34.92,34.43,0.49,1.42
CG Consumer,339.05,333.55,338.80,334.10,4.70,1.41
Castrol,202.45,200.49,202.15,199.33,2.82,1.41
Vijaya Diagnost,979.10,963.30,978.90,965.40,13.50,1.4
Yes Bank,17.49,17.31,17.39,17.15,0.24,1.4
Kalyan Jeweller,520.00,513.50,517.85,510.75,7.10,1.39
Tata Steel,135.84,134.84,135.27,133.42,1.85,1.39
Tata Steel,135.84,134.84,135.27,133.42,1.85,1.39
UltraTechCement,"11,749.00","11,581.00","11,663.00","11,502.65",160.35,1.39
JSW Infra,302.30,298.90,300.20,296.10,4.10,1.38
Syrma SGS,494.70,485.25,486.40,479.80,6.60,1.38
MCX India,"5,550.00","5,491.00","5,516.00","5,441.45",74.55,1.37
Happiest Minds ,570.10,565.15,568.15,560.50,7.65,1.36
NTPC,367.00,362.30,365.00,360.10,4.90,1.36
Archean Chem,615.00,601.60,609.20,601.10,8.10,1.35
CCL Products,608.40,602.40,607.20,599.10,8.10,1.35
Coal India,399.00,395.00,397.40,392.10,5.30,1.35
Indiamart Inter,"2,147.80","2,104.10","2,122.20","2,093.90",28.30,1.35
SBI,770.00,757.10,764.00,753.85,10.15,1.35
Thermax,"3,179.20","3,112.90","3,127.00","3,085.45",41.55,1.35
Tata Inv Corp,"6,267.00","6,200.50","6,254.00","6,171.50",82.50,1.34
SKF India,"3,954.90","3,904.20","3,913.40","3,861.95",51.45,1.33
Mahanagar Gas,"1,297.00","1,281.00","1,294.40","1,277.50",16.90,1.32
Navin Fluorine,"4,169.90","4,110.00","4,153.50","4,099.40",54.10,1.32
Indian Bank,544.40,537.50,542.75,535.80,6.95,1.3
PNB,98.40,97.02,97.33,96.08,1.25,1.3
Zee Entertain,105.40,104.49,105.20,103.85,1.35,1.3
LIC India,784.00,777.50,781.00,771.05,9.95,1.29
Alok Industries,15.90,15.72,15.82,15.62,0.20,1.28
General Insuran,404.00,399.90,402.45,397.35,5.10,1.28
Motherson SWI,54.39,53.55,53.60,52.92,0.68,1.28
Star Health,366.00,362.90,364.90,360.30,4.60,1.28
Honasa Consumer,239.54,232.54,234.88,231.94,2.94,1.27
Polycab,"5,180.00","5,124.00","5,158.00","5,093.25",64.75,1.27
Sun Pharma Adv,148.00,146.13,147.33,145.48,1.85,1.27
APL Apollo,"1,564.90","1,534.40","1,536.40","1,517.35",19.05,1.26
Dalmia Bharat,"1,849.00","1,821.10","1,834.50","1,811.65",22.85,1.26
RHI Magnesita,474.30,469.00,474.00,468.15,5.85,1.25
Zydus Life,889.80,873.50,879.60,868.85,10.75,1.24
GNFC,492.90,483.80,486.75,480.80,5.95,1.24
Sun Pharma,"1,720.00","1,696.80","1,708.50","1,687.55",20.95,1.24
Trident,26.80,26.27,26.40,26.08,0.32,1.23
Asahi India,672.95,662.75,670.75,662.75,8.00,1.21
New India Assur,158.70,157.25,158.17,156.28,1.89,1.21
Bajaj Finserv,"1,984.00","1,963.40","1,969.70","1,946.30",23.40,1.2
Bajaj Finserv,"1,984.00","1,963.40","1,969.70","1,946.30",23.40,1.2
Exide Ind,374.60,370.60,373.75,369.30,4.45,1.2
Godrej Agrovet,782.10,769.20,778.05,768.85,9.20,1.2
Radico Khaitan,"2,394.90","2,351.10","2,388.00","2,359.70",28.30,1.2
KEI Industries,"2,662.60","2,625.10","2,638.50","2,607.35",31.15,1.19
Muthoot Finance,"2,045.00","2,005.50","2,041.00","2,017.00",24.00,1.19
MRPL,132.49,131.25,132.37,130.81,1.56,1.19
BASF,"4,587.00","4,531.40","4,539.20","4,486.05",53.15,1.18
Adani Wilmar,276.70,274.50,275.75,272.55,3.20,1.17
Triveni Engg,387.45,382.80,384.35,379.90,4.45,1.17
Vinati Organics,"1,594.00","1,555.00","1,561.60","1,543.55",18.05,1.17
KSB Pumps,736.10,720.00,727.00,718.75,8.25,1.15
KSB Pumps,736.10,720.00,727.00,718.75,8.25,1.15
IRCTC,745.50,735.05,739.00,730.70,8.30,1.14
Chennai Petro,623.80,618.05,623.25,616.20,7.05,1.14
Tata Chemicals,843.80,836.40,841.70,832.25,9.45,1.14
Coromandel Int,"2,098.60","2,051.00","2,083.20","2,060.00",23.20,1.13
ITI,258.00,252.07,254.93,252.07,2.86,1.13
Syngene Intl,715.45,703.10,709.70,701.80,7.90,1.13
ZFCVINDIA,"12,610.00","12,417.00","12,589.00","12,449.20",139.80,1.12
Avanti Feeds,818.85,800.00,808.50,799.65,8.85,1.11
Marico,720.00,710.15,717.85,709.95,7.90,1.11
Blue Star,"2,006.50","1,971.10","1,988.90","1,967.20",21.70,1.1
Adani Energy,860.95,852.95,854.00,844.80,9.20,1.09
Delhivery,250.30,247.35,249.65,246.95,2.70,1.09
Metropolis,"1,627.90","1,605.20","1,619.00","1,601.60",17.40,1.09
Oil India,367.60,361.30,362.80,358.90,3.90,1.09
Balrampur Chini,538.70,531.25,535.60,529.90,5.70,1.08
IDFC First Bank,61.24,60.40,60.57,59.92,0.65,1.08
Latent View,384.60,379.90,384.00,379.90,4.10,1.08
Can Fin Homes,669.70,651.20,658.95,652.00,6.95,1.07
HUDCO,219.64,217.50,218.12,215.81,2.31,1.07
Raymond,"1,519.00","1,504.60","1,509.20","1,493.15",16.05,1.07
Oracle Fin Serv,"7,742.00","7,640.00","7,660.00","7,579.85",80.15,1.06
Tech Mahindra,"1,314.20","1,290.90","1,295.80","1,282.25",13.55,1.06
Finolex Ind,174.99,173.00,173.79,171.98,1.81,1.05
India Cements,284.50,281.50,283.60,280.65,2.95,1.05
LT Finance,157.70,156.15,157.10,155.46,1.64,1.05
Rainbow Child,"1,565.90","1,510.20","1,546.70","1,530.85",15.85,1.04
Chola Fin Hold,"1,829.90","1,791.00","1,799.00","1,780.40",18.60,1.04
Apollo Hospital,"6,965.00","6,835.00","6,851.00","6,780.95",70.05,1.03
UPL,649.00,638.85,645.40,638.85,6.55,1.03
Colgate,"2,540.00","2,500.00","2,517.00","2,491.65",25.35,1.02
Deepak Nitrite,"1,962.00","1,932.80","1,952.50","1,932.85",19.65,1.02
PNC Infratech,265.00,261.55,262.85,260.20,2.65,1.02
ABB India,"5,230.50","5,158.50","5,195.00","5,143.30",51.70,1.01
G R Infra,"1,099.00","1,080.70","1,083.90","1,073.10",10.80,1.01
Shipping Corp,173.95,172.30,173.48,171.75,1.73,1.01
Gland,"1,411.10","1,396.40","1,407.70","1,393.75",13.95,1
Gujarat Fluoro,"3,945.20","3,902.30","3,904.00","3,865.30",38.70,1
CHEMPLAST SANMA,439.85,433.00,437.00,432.70,4.30,0.99
Metro Brands,"1,111.00","1,065.00","1,072.40","1,061.85",10.55,0.99
Bandhan Bank,152.00,150.55,151.15,149.68,1.47,0.98
Himadri Special,444.50,439.30,441.10,436.80,4.30,0.98
