company_name,high,low,last_price,prev_close,change,percent_gain
Alkyl Amines,"2,122.05","2,090.95","2,119.80","2,090.95",28.85,1.38
Kajaria Ceramic,"1,229.80","1,209.95","1,217.20","1,200.65",16.55,1.38
AB Capital,208.80,204.16,206.01,203.23,2.78,1.37
Solar Ind,"10,533.60","10,339.00","10,370.00","10,230.00",140,1.37
Endurance Techn,"2,409.55","2,368.55","2,406.95","2,374.65",32.3,1.36
Rajesh Exports,263.60,258.35,261.20,257.70,3.5,1.36
Sona BLW,720.00,686.45,695.05,685.70,9.35,1.36
Sapphire Foods,327.00,322.85,325.35,321.00,4.35,1.36
Sapphire Foods,327.00,322.85,325.35,321.00,4.35,1.36
Manappuram Fin,160.74,157.27,159.17,157.05,2.12,1.35
Birlasoft,557.80,553.10,557.45,550.10,7.35,1.34
Cera Sanitary,"7,380.00","7,216.50","7,280.00","7,183.85",96.15,1.34
Adani Ports,"1,397.95","1,378.40","1,394.40","1,375.95",18.45,1.34
Tata Elxsi,"7,134.00","7,030.00","7,115.45","7,021.85",93.6,1.33
Bharat Elec,290.25,286.00,288.65,284.90,3.75,1.32
JSW Infra,323.40,318.30,318.95,314.90,4.05,1.29
Restaurant Bran,91.87,90.70,91.80,90.64,1.16,1.28
Timken,"3,440.00","3,390.00","3,432.15","3,388.75",43.4,1.28
MMTC Ltd,80.10,79.00,79.80,78.80,1,1.27
P and G,"16,389.95","16,200.00","16,298.45","16,093.70",204.75,1.27
JK Paper,468.00,461.35,467.15,461.35,5.8,1.26
Eicher Motors,"4,990.00","4,930.00","4,955.95","4,894.65",61.3,1.25
KNR Construct,301.90,298.90,300.70,297.00,3.7,1.25
Varroc Engineer,525.90,520.05,525.45,518.95,6.5,1.25
CSB Bank,318.30,314.00,317.85,314.00,3.85,1.23
Quess Corp,739.00,728.05,731.80,723.00,8.8,1.22
Raymond,"1,659.90","1,636.00","1,655.60","1,635.85",19.75,1.21
IRCTC,833.75,820.15,831.05,821.30,9.75,1.19
KFin Tech,"1,016.45","1,006.10","1,012.00","1,000.10",11.9,1.19
Sundaram Fin,"4,894.95","4,804.25","4,859.40","4,804.25",55.15,1.15
HBL Power,570.90,564.05,568.15,561.80,6.35,1.13
Tata Motors,847.95,840.00,843.50,834.05,9.45,1.13
Tata Motors,847.95,840.00,843.50,834.05,9.45,1.13
Canara Bank,104.49,103.26,103.79,102.65,1.14,1.11
Canara Bank,104.49,103.26,103.79,102.65,1.14,1.11
Jindal Stainles,684.15,675.30,682.80,675.30,7.5,1.11
Jio Financial,326.85,324.20,325.85,322.30,3.55,1.1
Bank of Baroda,254.20,252.00,253.70,250.96,2.74,1.09
Rattanindia Ent,77.59,74.72,75.01,74.20,0.81,1.09
Honeywell Autom,"46,599.00","46,010.25","46,270.75","45,771.30",499.45,1.09
IRFC,161.00,156.51,157.65,155.96,1.69,1.08
Suven Pharma,"1,333.00","1,309.00","1,327.55","1,313.40",14.15,1.08
Balaji Amines,"2,160.80","2,131.00","2,152.10","2,129.30",22.8,1.07
Usha Martin,432.40,423.55,429.45,424.90,4.55,1.07
Godawari Power,201.00,195.89,197.72,195.65,2.07,1.06
Godawari Power,201.00,195.89,197.72,195.65,2.07,1.06
AIA Engineering,"3,859.70","3,820.15","3,859.70","3,819.75",39.95,1.05
Kaynes Tech,"5,550.00","5,471.80","5,497.35","5,440.05",57.3,1.05
Supreme Ind,"4,365.00","4,294.80","4,339.95","4,294.75",45.2,1.05
JM Financial,142.60,140.84,141.75,140.29,1.46,1.04
Tejas Networks,"1,381.35","1,348.00","1,355.80","1,341.85",13.95,1.04
Route,"1,549.00","1,521.05","1,539.00","1,523.45",15.55,1.02
Praj Industries,754.80,742.05,746.80,739.30,7.5,1.01
BHEL,243.00,240.50,241.40,239.00,2.4,1
ICICI Prudentia,750.00,738.10,748.40,741.00,7.4,1
Navin Fluorine,"3,390.00","3,347.90","3,363.05","3,329.85",33.2,1
Hindustan Aeron,"4,295.55","4,257.05","4,288.65","4,246.70",41.95,0.99
Hindustan Aeron,"4,295.55","4,257.05","4,288.65","4,246.70",41.95,0.99
Godfrey Phillip,"6,762.00","6,683.65","6,690.00","6,625.15",64.85,0.98
Abbott India,"29,500.00","29,119.00","29,262.55","28,978.70",283.85,0.98
KPIL,"1,320.00","1,278.00","1,286.60","1,274.15",12.45,0.98
Carborundum,"1,395.00","1,377.65","1,392.35","1,378.95",13.4,0.97
Minda Corp,520.80,513.95,518.95,513.95,5,0.97
Ipca Labs,"1,618.05","1,598.60","1,604.00","1,588.80",15.2,0.96
Power Finance,460.75,456.10,459.30,454.95,4.35,0.96
United Brewerie,"1,943.10","1,922.00","1,940.00","1,921.55",18.45,0.96
Bikaji Foods,860.95,849.90,858.00,849.90,8.1,0.95
CESC,192.56,189.19,190.99,189.19,1.8,0.95
City Union Bank,179.00,176.03,177.41,175.74,1.67,0.95
Marico,650.55,642.00,646.05,640.00,6.05,0.95
HUDCO,220.25,218.12,219.21,217.23,1.98,0.91
IDBI Bank,84.75,84.00,84.31,83.55,0.76,0.91
M&M Financial,274.80,270.00,273.05,270.60,2.45,0.91
Amara Raja,"1,422.00","1,396.05","1,403.10","1,390.60",12.5,0.9
Tata Power,448.45,442.10,444.00,440.05,3.95,0.9
VIP Industries,486.50,478.00,482.15,477.85,4.3,0.9
Home First,"1,201.95","1,180.10","1,190.35","1,179.80",10.55,0.89
Ircon Internati,221.00,219.00,219.57,217.64,1.93,0.89
Ircon Internati,221.00,219.00,219.57,217.64,1.93,0.89
Axis Bank,"1,172.50","1,164.00","1,169.85","1,159.55",10.3,0.89
Bharat Forge,"1,428.00","1,391.00","1,422.50","1,410.15",12.35,0.88
Aditya Birla Re,"2,789.90","2,752.00","2,767.00","2,742.80",24.2,0.88
Gujarat Pipavav,200.26,198.46,199.10,197.37,1.73,0.88
Jindal Steel,935.40,922.40,928.40,920.50,7.9,0.86
Nestle,"2,292.95","2,268.35","2,282.40","2,262.95",19.45,0.86
Nestle,"2,292.95","2,268.35","2,282.40","2,262.95",19.45,0.86
Shree Renuka,43.50,43.20,43.35,42.98,0.37,0.86
Tata Comm,"1,797.45","1,782.65","1,789.95","1,774.65",15.3,0.86
FDC,556.00,548.10,551.20,546.55,4.65,0.85
Global Health,"1,124.00","1,109.00","1,115.45","1,106.10",9.35,0.85
SBI Card,695.00,684.30,694.10,688.40,5.7,0.83
Avanti Feeds,595.75,586.10,592.95,588.10,4.85,0.82
Vardhman Text,476.00,470.05,473.80,469.95,3.85,0.82
LIC India,932.00,925.30,930.50,923.05,7.45,0.81
Petronet LNG,336.90,333.95,335.70,333.00,2.7,0.81
Sterlite Techno,120.25,118.90,119.34,118.39,0.95,0.8
Gujarat Gas,524.95,521.10,523.25,519.15,4.1,0.79
Kansai Nerolac,288.50,285.70,287.35,285.10,2.25,0.79
Radico Khaitan,"2,425.00","2,394.65","2,397.85","2,379.00",18.85,0.79
BPCL,313.85,311.80,313.15,310.75,2.4,0.77
Chola Invest.,"1,290.55","1,281.00","1,282.55","1,272.75",9.8,0.77
IOB,55.40,54.51,54.88,54.46,0.42,0.77
V-Guard Ind,439.70,433.00,438.00,434.70,3.3,0.76
Can Fin Homes,879.00,871.75,874.45,867.95,6.5,0.75
Latent View,464.65,456.65,461.70,458.25,3.45,0.75
UPL,562.00,553.65,557.80,553.65,4.15,0.75
NALCO,231.03,228.50,229.00,227.32,1.68,0.74
Tata Steel,150.25,149.00,149.66,148.56,1.1,0.74
Tata Steel,150.25,149.00,149.66,148.56,1.1,0.74
UCO Bank,46.73,46.07,46.45,46.11,0.34,0.74
MphasiS,"2,919.00","2,871.90","2,900.60","2,879.55",21.05,0.73
Concord Biotech,"1,875.10","1,832.35","1,843.70","1,830.30",13.4,0.73
AU Small Financ,621.00,615.65,616.80,612.45,4.35,0.71
Welspun Corp,735.00,728.10,733.05,727.85,5.2,0.71
Zee Entertain,123.40,122.80,123.01,122.15,0.86,0.7
Balkrishna Ind,"2,866.30","2,837.60","2,857.15","2,837.45",19.7,0.69
Kotak Mahindra,"1,754.15","1,736.35","1,743.00","1,731.10",11.9,0.69
Rashtriya Chem,163.00,161.65,162.50,161.39,1.11,0.69
Mahindra Holida,383.50,379.00,381.20,378.70,2.5,0.66
Page Industries,"43,499.95","43,163.80","43,447.65","43,163.80",283.85,0.66
Adani Total Gas,725.55,720.20,723.05,718.35,4.7,0.65
Hero Motocorp,"5,043.00","5,010.15","5,021.90","4,989.55",32.35,0.65
NTPC,415.45,410.35,410.80,408.15,2.65,0.65
Ajanta Pharma,"3,127.95","3,060.05","3,084.40","3,064.70",19.7,0.64
Bank of Mah,55.75,55.00,55.25,54.90,0.35,0.64
GMR Airports,80.48,79.35,79.83,79.32,0.51,0.64
J. K. Cement,"4,350.00","4,320.05","4,349.90","4,322.30",27.6,0.64
Mazagon Dock,"4,130.00","4,095.05","4,105.95","4,079.65",26.3,0.64
Nippon,720.00,710.00,712.75,708.20,4.55,0.64
Titan Company,"3,317.60","3,282.35","3,288.10","3,267.05",21.05,0.64
Bajaj Holdings,"10,350.00","10,251.00","10,313.95","10,249.50",64.45,0.63
JBM Auto,"1,644.00","1,621.05","1,627.75","1,617.50",10.25,0.63
Just Dial,"1,155.95","1,140.00","1,142.10","1,134.95",7.15,0.63
Lupin,"2,204.80","2,180.25","2,200.65","2,186.95",13.7,0.63
REC,529.15,524.55,525.85,522.60,3.25,0.62
Schneider Infra,794.00,783.10,784.50,779.65,4.85,0.62
EID Parry,823.70,810.00,811.45,806.55,4.9,0.61
Guj Mineral,376.95,371.55,372.70,370.45,2.25,0.61
Happy Forgings,"1,094.85","1,075.50","1,082.20","1,075.65",6.55,0.61
HDFC Life,726.00,720.15,724.55,720.15,4.4,0.61
IndusInd Bank,"1,069.90","1,058.55","1,062.00","1,055.60",6.4,0.61
TVS Motor,"2,525.00","2,501.75","2,509.00","2,493.70",15.3,0.61
Grasim,"2,719.00","2,673.00","2,712.10","2,695.85",16.25,0.6
Happiest Minds ,775.75,768.00,769.20,764.60,4.6,0.6
Hind Zinc,564.80,552.00,556.50,553.20,3.3,0.6
Poonawalla Fin,383.70,375.10,376.75,374.50,2.25,0.6
MRF,"123,499.45","122,500.00","123,260.00","122,524.45",735.55,0.6
Anand Rathi,"4,189.90","4,140.00","4,150.40","4,125.95",24.45,0.59
Data Patterns,"2,485.00","2,430.35","2,434.05","2,419.85",14.2,0.59
IEX,180.00,178.00,178.80,177.76,1.04,0.59
Sonata,624.00,612.00,615.60,612.00,3.6,0.59
AAVAS Financier,"1,694.90","1,675.85","1,682.30","1,672.65",9.65,0.58
Hitachi Energy,"14,040.45","13,800.00","13,899.65","13,819.00",80.65,0.58
Hindalco,693.90,687.50,690.00,686.05,3.95,0.58
EPL,274.10,270.55,272.45,270.90,1.55,0.57
Ramco Cements,895.50,884.00,891.60,886.55,5.05,0.57
MOTHERSON,183.70,181.15,181.99,180.95,1.04,0.57
Vedanta,469.00,465.00,466.65,464.05,2.6,0.56
Ashok Leyland,209.79,208.00,209.30,208.18,1.12,0.54
Finolex Ind,309.85,304.70,305.00,303.35,1.65,0.54
Sammaan Capital,145.90,144.19,145.00,144.22,0.78,0.54
UltraTechCement,"11,171.30","11,078.55","11,125.00","11,065.65",59.35,0.54
C. E. Info Syst,"1,983.00","1,955.00","1,964.50","1,954.15",10.35,0.53
ITI,228.80,226.00,227.59,226.40,1.19,0.53
Adani Power,599.95,593.50,595.80,592.70,3.1,0.52
Bandhan Bank,184.45,183.00,183.15,182.21,0.94,0.52
Sobha,"1,611.85","1,588.45","1,596.55","1,588.40",8.15,0.51
Devyani Int,171.60,170.00,170.41,169.57,0.84,0.5
Guj Amb Exports,135.95,133.00,134.02,133.35,0.67,0.5
Havells India,"1,656.50","1,643.05","1,646.65","1,638.40",8.25,0.5
CIEINDIA,509.00,496.85,499.20,496.80,2.4,0.48
Pidilite Ind,"3,168.35","3,149.95","3,161.05","3,145.85",15.2,0.48
RITES,304.60,301.05,302.10,300.65,1.45,0.48
Sun Pharma,"1,864.95","1,831.55","1,857.85","1,848.90",8.95,0.48
Union Bank,118.10,117.60,117.73,117.17,0.56,0.48
Archean Chem,654.65,644.55,649.00,645.95,3.05,0.47
Central Bank,58.55,57.77,58.10,57.83,0.27,0.47
General Insuran,375.00,361.80,370.90,369.20,1.7,0.46
Sunteck Realty,570.00,548.80,555.20,552.65,2.55,0.46
Godrej Ind,"1,044.95","1,038.30","1,042.95","1,038.30",4.65,0.45
Karur Vysya,229.00,226.71,227.00,225.98,1.02,0.45
RHI Magnesita,602.75,595.05,595.55,592.90,2.65,0.45
Cello World,845.00,828.75,832.20,828.55,3.65,0.44
Exide Ind,463.45,457.00,457.45,455.45,2,0.44
Reliance,"1,341.95","1,333.00","1,337.95","1,332.05",5.9,0.44
MTAR Tech,"1,689.95","1,670.90","1,678.10","1,670.85",7.25,0.43
CCL Products,684.00,679.05,681.00,678.15,2.85,0.42
SBI Life Insura,"1,639.40","1,623.00","1,628.95","1,622.15",6.8,0.42
SRF,"2,259.95","2,242.00","2,252.65","2,243.15",9.5,0.42
Astral Ltd,"1,784.10","1,774.30","1,777.55","1,770.35",7.2,0.41
Bajaj Finance,"6,944.55","6,912.05","6,917.80","6,889.75",28.05,0.41
INDUS TOWERS,346.00,340.75,341.95,340.55,1.4,0.41
Triveni Engg,423.00,415.70,416.60,414.90,1.7,0.41
Cipla,"1,573.45","1,555.00","1,558.00","1,551.75",6.25,0.4
Tata Chemicals,"1,163.85","1,148.00","1,153.45","1,148.90",4.55,0.4
GlaxoSmithKline,"2,742.95","2,722.10","2,722.95","2,712.25",10.7,0.39
Cyient,"1,850.45","1,831.05","1,842.95","1,835.75",7.2,0.39
LIC Housing Fin,637.45,627.45,633.50,631.05,2.45,0.39
3M India,"36,317.60","36,075.35","36,186.15","36,047.60",138.55,0.38
Polycab,"6,531.40","6,490.15","6,505.00","6,480.40",24.6,0.38
Shriram Finance,"3,164.00","3,140.00","3,150.80","3,138.90",11.9,0.38
ACC,"2,339.00","2,317.05","2,329.10","2,320.40",8.7,0.37
Engineers India,198.00,195.25,195.44,194.74,0.7,0.36
Guj State Petro,393.20,389.10,390.50,389.10,1.4,0.36
HUL,"2,545.95","2,511.35","2,537.40","2,528.25",9.15,0.36
Shree Cements,"25,349.00","25,083.25","25,161.55","25,072.15",89.4,0.36
Allcargo,57.00,56.30,56.71,56.51,0.2,0.35
Anupam Rasayan,738.00,731.95,736.00,733.40,2.6,0.35
Dalmia Bharat,"1,854.25","1,833.20","1,839.70","1,833.20",6.5,0.35
PVR INOX,"1,588.00","1,560.00","1,575.75","1,570.20",5.55,0.35
Sun TV Network,754.95,740.15,754.85,752.20,2.65,0.35
CDSL,"1,570.00","1,550.10","1,551.00","1,545.80",5.2,0.34
Dabur India,545.15,540.35,541.85,540.00,1.85,0.34
Deepak Nitrite,"2,665.00","2,641.05","2,645.35","2,636.30",9.05,0.34
TCS,"3,998.95","3,976.05","3,981.75","3,968.45",13.3,0.34
TITAGARH,"1,249.90","1,218.00","1,225.75","1,221.65",4.1,0.34
Mahanagar Gas,"1,455.25","1,444.30","1,446.25","1,441.60",4.65,0.32
HDFC AMC,"4,359.15","4,311.15","4,312.65","4,299.45",13.2,0.31
Himadri Special,580.00,570.45,574.80,573.05,1.75,0.31
Oil India,478.25,469.00,473.20,471.75,1.45,0.31
Power Grid Corp,322.70,320.00,321.80,320.80,1,0.31
TVS Supply,190.00,188.00,188.80,188.26,0.54,0.29
Bajaj Auto,"9,950.00","9,845.00","9,864.00","9,836.30",27.7,0.28
Jubilant Food,584.80,572.70,577.60,576.00,1.6,0.28
Maruti Suzuki,"11,209.55","11,080.00","11,107.95","11,076.45",31.5,0.28
Five-Star Busin,729.00,712.00,713.20,711.25,1.95,0.27
Gillette India,"9,999.00","9,800.00","9,981.85","9,955.35",26.5,0.27
CenturyPlyboard,860.95,850.05,851.25,849.05,2.2,0.26
Intellect Desig,751.90,736.00,738.10,736.15,1.95,0.26
JSW Steel,978.00,965.00,966.15,963.65,2.5,0.26
PI Industries,"4,526.40","4,391.25","4,500.00","4,488.50",11.5,0.26
Patanjali Foods,"1,824.60","1,791.60","1,798.00","1,793.25",4.75,0.26
L&T Technology,"4,996.35","4,951.20","4,958.20","4,945.85",12.35,0.25
Coal India,459.55,452.35,453.15,452.05,1.1,0.24
CG Consumer,394.90,391.05,391.90,391.00,0.9,0.23
Ambuja Cements,585.50,580.65,581.90,580.55,1.35,0.23
GSFC,211.72,209.00,209.50,209.01,0.49,0.23
NLC India,261.10,257.50,258.10,257.50,0.6,0.23
DLF,828.40,821.25,821.65,819.85,1.8,0.22
JSW Energy,688.50,680.40,680.65,679.15,1.5,0.22
Bajaj Finserv,"1,772.15","1,746.30","1,754.40","1,750.75",3.65,0.21
Bajaj Finserv,"1,772.15","1,746.30","1,754.40","1,750.75",3.65,0.21
Oberoi Realty,"1,997.60","1,961.95","1,970.70","1,966.80",3.9,0.2
Alembic Pharma,"1,156.00","1,126.60","1,130.95","1,128.85",2.1,0.19
Divis Labs,"5,932.55","5,871.75","5,901.00","5,889.65",11.35,0.19
Railtel,424.50,421.00,421.45,420.65,0.8,0.19
Honasa Consumer,400.60,393.15,394.85,394.15,0.7,0.18
IGL,424.80,420.65,420.90,420.15,0.75,0.18
ITC,492.10,489.35,489.70,488.80,0.9,0.18
United Spirits,"1,474.95","1,450.05","1,451.55","1,449.10",2.45,0.17
PB Fintech,"1,717.00","1,701.35","1,704.00","1,701.15",2.85,0.17
Torrent Pharma,"3,224.00","3,191.05","3,208.25","3,202.65",5.6,0.17
Info Edge,"7,494.95","7,440.95","7,452.80","7,440.95",11.85,0.16
Infosys,"1,766.00","1,752.05","1,760.00","1,757.25",2.75,0.16
Piramal Enter,"1,079.90","1,060.00","1,062.75","1,061.20",1.55,0.15
Trent,"7,214.90","7,135.00","7,138.60","7,128.35",10.25,0.14
Mastek,"2,920.00","2,880.45","2,892.95","2,888.90",4.05,0.14
Bosch,"35,549.75","34,962.60","35,170.80","35,121.60",49.2,0.14
Alkem Lab,"5,837.55","5,780.00","5,786.65","5,779.25",7.4,0.13
Biocon,318.90,315.40,316.50,316.10,0.4,0.13
Interglobe Avi,"4,099.70","4,050.00","4,057.70","4,052.50",5.2,0.13
Syngene Intl,865.95,859.25,861.40,860.25,1.15,0.13
LTIMindtree,"5,760.65","5,702.00","5,717.75","5,710.85",6.9,0.12
Atul,"7,935.00","7,831.40","7,850.65","7,841.90",8.75,0.11
Metropolis,"2,174.15","2,142.35","2,148.55","2,146.20",2.35,0.11
Aurobindo Pharm,"1,410.00","1,397.15","1,397.90","1,396.50",1.4,0.1
GMM Pfaudler,"1,410.00","1,375.00","1,400.95","1,399.70",1.25,0.09
KRBL,296.50,291.60,292.25,292.00,0.25,0.09
Colgate,"3,096.60","3,062.50","3,065.00","3,062.50",2.5,0.08
PNB Housing Fin,978.75,965.95,967.80,967.05,0.75,0.08
Aether Ind,858.90,846.10,853.70,853.10,0.6,0.07
HDFC Bank,"1,744.10","1,726.10","1,736.95","1,735.70",1.25,0.07
KEI Industries,"4,097.95","4,050.00","4,054.35","4,051.75",2.6,0.06
Max Financial,"1,299.00","1,278.00","1,283.80","1,283.00",0.8,0.06
NMDC,224.88,222.00,222.00,221.87,0.13,0.06
